Cluster,pd4wad,91tol7,952a6n,oyaknh,jnb7g4,p458jk,p4fuwy,ooo8kp,oungk0,jn8qkk,9bmkab,ja22d2,9tmwkt,jzj0uo,96pwoh,9tbz04,pvyxzi,paehr8,9uee55,j4nh16,9xnafc,93iqrp,fiprdf,oycr52,9b106u,j492dm,99vpyd,jv9pvv,oohpma,jwr2bi,96lc2d,9p71co,9u8p9n,jr5n10,94qarb,jbpaky,jq95ke,x5g3ry,otpw9g,o9bw5y,fncetm,ceipcl,o5h8sn,9b23u0,junl9f,t8etnp,92740k,jnn5sp,9xm02v,o6q83j,jafoxp,p5ioz7,jtjln2,93grrw,9qk08q,9p2s26,j16qz7,jrza39,j2evd9,9nyzvi,o9a1ss,opafad,fxblxd,ow3727,9u1hdy,91oot5,p74f2f,967q60,j1w0g0,ju3yn4,o3hzcf,pljtsy,9ul9nv,r3qyi8,oq7vzc,xrcma7,pamkts,jyix37,95f25x,pgi5yn,jrggjr,9g3rbd,j40jce,971sco,9ljiuk,9vb6ex,9x0ahs,jkbzvc,9rltpr
21,0.0,0.0,0.0,0.0,0.0350913198113,0.011834457647,0.044272823678,0.0,0.0,0.0395656002062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108802859849,0.07009723383,0.0,0.0571584138399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167054084663,0.0307716586668,0.0,0.0540672212703,0.0,0.287682072452,0.0,0.0,0.0,0.0,0.0425596144188,0.0,0.0,0.0,0.0,0.0540672212703,0.0,0.0,0.0,0.0119761910467,0.0,0.0,0.0,0.0,0.0,0.148053099959,0.0,0.0418909417092,0.0,0.0,0.0,0.167054084663,0.269663566949,0.0,0.0,0.032499167393,0.0,0.109199291965,0.0571584138399,0.0,0.0,0.062131781107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662493855412,0.0,0.154150679827
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510825623766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510825623766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.00819676720418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00472441823627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167054084663,0.0425596144188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0235304974102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00472441823627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273989741881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00533334597536,0.0176995770994,0.0,0.0,0.0444517625708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.00410678195265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000788954676032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305381649551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0909717782057,0.00410678195265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00393856357893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133531392625,0.0,0.0,0.0,0.0,0.0,0.336472236621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119761910467,0.0,0.0,0.0,0.367724780125,0.0,0.0,0.0,0.0,0.0,0.182321556794,0.0,0.0,0.0,0.0,0.0,0.0119404403719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117783035656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0163268932874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287682072452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0350913198113,0.0363676441709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200670695462,0.0,0.0,0.0117694571595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0520951118834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411822899664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105360515658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0350913198113,0.00819676720418,0.0,0.0,0.0133632278122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114286958236,0.015662027275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119761910467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021164811192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178576174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0163268932874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00629427727139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106383982051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00896866998276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734671518819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649330762818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263867551732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000788954676032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015504186536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106383982051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00299850299626,0.0,0.0377403279828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588405000229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.510825623766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000788954676032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238106486937,0.0,0.0,0.0,0.0,0.0,0.0210534091978,0.0,0.0106383982051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0243914531242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000788954676032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119761910467,0.0,0.0,0.0,0.0,0.0,0.0210534091978,0.0,0.00533334597536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237399873031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136056520558,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0578195708888,0.00819676720418,0.0,0.0,0.0692917804714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693611277975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159154553059,0.0,0.182321556794,0.0,0.0,0.0,0.0,0.0,0.00299850299626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143100843641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0203673028244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00393856357893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00533334597536,0.0176995770994,0.0,0.0,0.0,0.0,0.0,0.0,0.00598804184462,0.0,0.0,0.0,0.0,0.0,0.0127390257774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0122700925918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00393856357893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015504186536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176995770994,0.0,0.0,0.0,0.0,0.0,0.0,0.0119404403719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136056520558,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0203673028244,0.0,0.0,0.0133632278122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179903170346,0.0,0.0,0.0,0.0,0.0,0.0,0.182321556794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298529631497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314161962334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571584138399,0.0,0.0,0.0,0.0,0.0741079721537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0402738991379,0.0,0.0
22,0.0,0.0,0.405465108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619039208406,0.0,0.0,0.0,0.559615787935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00533334597536,0.0,0.0,0.251314428281,0.0,0.0,0.0,0.0,0.00299850299626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0203673028244,0.0,0.0,0.0133632278122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114286958236,0.0249428363495,0.0,0.0,0.0,0.0,0.0,0.0741079721537,0.0,0.0,0.0,0.0,0.015504186536,0.0,0.105360515658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210534091978,0.0,0.0106383982051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266682470822,0.0,0.0,0.0571584138399,0.0,0.0,0.0377403279828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136056520558,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00629427727139,0.0,0.11122563511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00598804184462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114410351178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023649991315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100083458557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105821093305,0.0,0.00533334597536,0.0,0.0,0.0,0.0,0.0909717782057,0.0,0.0,0.00299850299626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287682072452,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0578195708888,0.0122700925918,0.0,0.0,0.0309075374631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179903170346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133531392625,0.0,0.0,0.0425596144188,0.0,0.0,0.0159154553059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00299850299626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298529631497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136056520558,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0203673028244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223143551314,0.0,0.0,0.0114286958236,0.00472441823627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208031276298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136056520558,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023649991315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105821093305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00598804184462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.068992871487,0.0122700925918,0.0,0.0,0.00447428039492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00864445461634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273989741881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425596144188,0.0105821093305,0.0,0.0,0.0,0.0,0.0,0.0444517625708,0.0,0.0,0.0,0.00896866998276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114410351178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0163268932874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00315209086831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119761910467,0.0,0.0,0.0,0.0,0.0,0.0105821093305,0.0,0.00533334597536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149034055026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287682072452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.00410678195265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023649991315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105821093305,0.0,0.0,0.0176995770994,0.0,0.0,0.0,0.0,0.0,0.0,0.00896866998276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0235304974102,0.0,0.0,0.0,0.0089286307443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00629427727139,0.0,0.0,0.0,0.0,0.0,0.0,0.182321556794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068992871487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00896866998276,0.0,0.0,0.0,0.0,0.0,0.0253178079843,0.0,0.0,0.0,0.0,0.0,0.0870113769896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.00819676720418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157728739325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00896866998276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298529631497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0350913198113,0.011834457647,0.0,0.0,0.0,0.00447428039492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141068170082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015504186536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100083458557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238106486937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621962078699,0.0176995770994,0.0,0.0,0.0,0.0,0.0,0.0,0.0119404403719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0243914531242,0.154150679827,0.0,0.0133632278122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179903170346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287682072452,0.0,0.0,0.0,0.0800427076735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416726964006,0.0,0.0263867551732,0.0,0.0,0.0,0.0,0.0235304974102,0.0,0.0,0.0554886856177,0.0,0.0,0.0,0.0,0.0,0.0253178079843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533459807053,0.0,0.0
20,0.0,0.0,0.0,0.0,0.133531392625,0.0,0.120066663048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235119742361,0.0,0.0,0.0,0.0,0.0,0.0618754037181,0.0,0.0672087496935,0.0350913198113,0.0,0.0,0.0,0.0,0.0,0.0,0.105360515658,0.0,0.0,0.0,0.0,0.0,0.207639364778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157728739325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106383982051,0.0176995770994,0.0,0.0,0.0,0.0,0.0,0.0,0.00299850299626,0.0,0.0,0.0,0.0,0.0,0.0253178079843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.587786664902,0.0,0.0,0.0828876598058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510825623766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105360515658,0.0,0.0,0.0,0.0,0.0,0.117783035656,0.0,0.0,0.0512932943876,0.0,0.0,0.0,0.0273989741881,0.0,0.0,0.0,0.0355066884569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470060423759,0.0176995770994,0.0,0.0,0.0,0.0,0.628608659422,0.0,0.032499167393,0.0,0.0,0.0,0.0,0.0,0.0253178079843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
